,prvdr_id,frst_nm,lst_nm,adrs_id,adr_ln_1,cty,st,zip,org_pac_id,phn_numbr,NPI
18,4102154,,SMENTAL,MO631041016SA1225XBLVD400,4100 HIGH RESORT BLVD SE,,PA,93543450,7416865845,9095582806,
19,42102154,AFRED,SIMENTAL,CA923543450LO11370STXX300,11370 ANDERSON ST,LOMA LINDA,,93543450,2860390408,9095582822,165464077
20,,,PARLMER,CA954054559SA500XXDRXX400,,LMA LINDA,CA,,1153227814,9095582848,1265464077
21,923543450,,HUBER,CA923543450LO11370STXX300,11370 ANDERSON ST,LOMA LINDA,,42102154,153227814,9095582880,
22,4102154,SIMENTAL,ALFRED,IL606123833CH1653XPKWY400,,LOMA LINDA,CA,,1850203555,9095582890,1265464077
23,42102154,GREGORY,SMENTAL,C923543450LO11370STXX300,11370 ANDERSON ST,LOMA LINDA,CA,93543450,,9095586191,165464077
24,4102154,AFRED,SMENTAL,CA925631401MU28062RDXX300,28062 BAXTER RD,,CA,925631401,1153227814,9095584000,
25,42102154,,SIMENTAL,OH441950001CL9500XAVEX300,2062 BAXTER RD,MRRIETA,,,153227814,9095585174,165464077
26,,AFRED,SIMENTAL,,1086 FRANKLIN ST,MRRIETA,CA,,1153227814,9095584000,1265464077
27,4102253,MESICK,STEPHEN,N125342907HU71XXXAVEX300,71 PROSPECT AVE,,,,592709410,5186973000,
28,42299315,,MSICK,,71 PROSPECT AVE,HDSON,,15342907,6709798333,5186973061,1205933181
29,,MICHAEL,,N125342907HU71XXXAVEX300,71 PROSPECT AVE,HUDSON,OH,125342907,,5186973540,105933181
30,,STEPHEN,MESICK,,71 PROSPECT AVE,,NY,,5092709410,5186973555,105933181
31,42117517,SEPHEN,MESICK,NY125342907HU71XXXAVEX300,,HUDSON,NY,,592709410,5188220746,
32,42226979,,BEHARI,,777 PARK AVE W,MINNEAPOLIS,NY,15342907,592709410,5188281400,
33,125342907,,MESICK,,71 PROSPECT AVE,HDSON,FL,42102253,,5188283327,1205933181
34,125342907,MESICK,STEPHEN,N125342907HU71XXXAVEX300,7 PROSPECT AVE,,,42102253,592709410,5188288307,
35,600073361,FANKLIN,,,,EK GROVE VILLAGE,I,42102675,6002814878,8474264355,109801703
36,,FRANKLIN,MARDEN,PA163462130SE100XXDRXX300,,SPRINGFIELD,IL,441950001,,8474375500,
37,,STEVEN,MRDEN,,800 BIESTERFIELD RD,ELK GROVE VILLAGE,,606112908,7517863178,8476901858,1609801703
38,,WARREN,,,,CEVELAND,,,489682493,2168441000,1679599542
39,,WARREN,SLMAN,,,CEVELAND,OH,41061716,4789682493,2168443201,179599542
40,,ALLEN,SELMAN,,11100 EUCLID AVE,,,,,2168448200,1679599542
41,42103202,RAY,HRT,,3601 W 13 MILE RD,ROYAL OAK,MI,,7214299866,2485511490,1780675363
42,42103202,JHN,CHONG,MI480736712RO3601XRDXX500,,ROYAL OAK,M,,714299866,2485512030,1780675363
43,42103202,JOHN,DIDWANIA,PA170332360HE500XXDRXX300,301 W 13 MILE RD,ROYAL OAK,,,714299866,2485514400,
44,4103202,EDWARD,,,,RYAL OAK,CO,,7214299866,2485517500,1780675363
45,480736712,HART,JOHN,PA190732304NE3855XPIKE400,301 W 13 MILE RD,RYAL OAK,OH,42103202,714299866,2485779700,1093732760
46,480736712,LOIS,DIAMANTIS,,301 W 13 MILE RD,,,42103202,7214299866,2488980123,1790718872
47,42103202,,,MI480736712RO3601XRDXX500,,RYAL OAK,MI,480736712,714299866,2488980898,180675363
48,4103202,HART,JOHN,M480736712RO3601XRDXX500,301 W 13 MILE RD,ROYAL OAK,PA,41023134,,2488982070,1780675363
49,42319766,JOHN,,,,MOBILE,MI,480736712,714299866,2488984100,180675363
50,480736712,JHN,HIMBERGER,,301 W 13 MILE RD,BRANSON,MI,42103202,1951213115,2488984126,180675363
51,42215584,JOHN,,M480736712RO3601XRDXX500,3601 W 13 MILE RD,,MI,326103003,7214299866,2488984163,1780675363
52,480736712,HART,JOHN,,3404 WAKE FOREST RD,,,42103202,1850209420,2488984760,1780675363
53,480736712,JHN,,MI480736712RO3601XRDXX500,,,,42103202,,2488987131,
54,42237984,GEORGE,HART,MI480736770RO3535XRDXX500,11 NEVINS ST,ROYAL OAK,,480736770,,2485510487,1780675363
55,,,BARTH,MI480736770RO3535XRDXX500,801 OSTRUM ST,,,,,2485510495,180675363
56,,JHN,MCMULLIN,MI480736770RO3535XRDXX500,335 W 13 MILE RD,ROYAL OAK,PA,480736770,7214299866,2485510497,180675363
57,,,HRT,MI480736770RO3535XRDXX500,,,,40736770,7214299866,2485510615,
58,42103202,JHN,,,335 W 13 MILE RD,ROYAL OAK,OH,40736770,,2485511010,1326006156
59,42316903,EUGENE,HARDESTY,PA180455669EA1872XBLVD400,335 W 13 MILE RD,,FL,480736770,7214299866,2485511200,1780675363
60,,JOHN,JONES,M480736770RO3535XRDXX500,3535 W 13 MILE RD,CAMBRIDGE,,480736770,7214299866,2485511281,1780675363
61,480736770,JOHN,HRT,NY140201631BA127XXSTXX300,3535 W 13 MILE RD,,MI,42103202,7214299866,2485511515,1376525089
62,,JHN,,M480736770RO3535XRDXX500,200 LOTHROP ST,,,,7214299866,2485512020,1780675363
63,480736770,,,,3535 W 13 MILE RD,,MI,42103202,9830094515,2485512400,
64,42103202,HART,JOHN,TN376604652KI2204XDRXX300,3535 W 13 MILE RD,ROYAL OAK,,,714299866,2485512900,1780675363
65,480736770,JOHN,HRT,MI480736770RO3535XRDXX500,100 PEACH ST,ROYAL OAK,,42103202,,2485513070,
66,,JHN,HART,,3535 W 13 MILE RD,ROYAL OAK,PA,,,2485513535,180675363
67,480736770,HART,JOHN,,,RYAL OAK,M,42103202,,2485514149,1780675363
68,,,HRT,MI480736770RO3535XRDXX500,3535 W 13 MILE RD,,,,714299866,2485519100,
69,4103202,JHN,,IL606115975CH675XXCLAI400,335 W 13 MILE RD,CHICAGO,MI,40736770,,8002535592,1780675363
70,499531448,WOOD,DAVID,MI499531448ON601XXSTXX400,601 S 7TH ST,AKRON,M,42103210,9032013198,9068844134,1619975869
71,42288292,,WOOD,MI499531448ON601XXSTXX400,61 S 7TH ST,OTONAGON,MI,49531448,4587573613,9068848000,
72,42216640,CRAIG,FALCONE,ID838545275PO750XXSTXX400,8170 LAGUNA BLVD,,PA,,6709798333,4126238905,1801835228
73,,,LPINSKI,,10 LYTTON AVE,GAINESVILLE,PA,,2062318975,4126474578,
74,152133108,JOSEPH,,P152133108PI300XXSTXX300,,WARRENSVILLE HEIGHTS,P,42103954,8729990239,4124225970,
75,,JOSEPH,LPINSKI,P152133108PI300XXSTXX300,675 N ST CLAIR,,P,152133108,,4126236200,1801835228
76,,,,PA152133108PI300XXSTXX300,30 HALKET ST,PTTSBURGH,PA,12133108,,4126417200,101835228
77,,LIPINSKI,JOSEPH,PA152133108PI300XXSTXX300,300 HALKET ST,PITTSBURGH,FL,331361003,8729990239,4126417370,101835228
78,152133108,MARIANN,LPINSKI,PA152133108PI300XXSTXX300,30 HALKET ST,,PA,42103954,1850203555,4126418795,1497738827
79,42224776,LIPINSKI,JOSEPH,,1400 NW 12 AVE,,PA,606575147,8729990239,4126922992,1801835228
80,4103954,LIPINSKI,JOSEPH,P161483278HE875XXRDXX400,875 N HERMITAGE RD,HRMITAGE,PA,11483278,,7243421530,
81,42210601,JOSEPH,,,,HERMITAGE,,,262318975,7243424310,1245235233
82,,,,,675 N ST CLAIR,HERMITAGE,,604532600,262318975,7243425922,1801835228
83,42103954,,,PA161483278HE875XXRDXX400,,,PA,161483278,,7243474622,1801835228
84,4103954,LIPINSKI,JOSEPH,P161483278HE875XXRDXX400,9600 GROSS POINT RD,HRMITAGE,PA,161483278,2365850948,7243474655,1871565135
85,161483278,LIPINSKI,JOSEPH,PA161483278HE875XXRDXX400,,HERMITAGE,PA,42103954,2062318975,7243474816,1912966318
86,42299315,JSEPH,,PA161483278HE875XXRDXX400,875 N HERMITAGE RD,HERMITAGE,PA,,262318975,7243474834,1801835228
87,,JSEPH,,NE681221724OM6829XSTXX400,11370 ANDERSON ST,HRMITAGE,PA,,,7243474847,101835228
88,42210536,JSEPH,LPINSKI,,,NORTHAMPTON,PA,161483278,6800784083,7249623528,
89,,,MHTA,OH443072432AK1XXXXAVEX400,1AKRON GENERAL AVE,,TX,43072432,,3303441400,1831193606
90,,MEHTA,BINA,OH443072432AK1XXXXAVEX400,1 AKRON GENERAL AVE,AKRON,O,,,3303441950,131193606
91,4104028,,MHTA,FL331361119MI900XXSTXX400,,ARON,,,,3303441967,1831193606
92,42216392,MEHTA,BINA,OH443072432AK1XXXXAVEX400,1 AKRON GENERAL AVE,,OH,147016626,4183529340,3303444000,1326069113
93,,BNA,MHTA,OH443072432AK1XXXXAVEX400,,,,43072432,483529340,3303444628,1831193606
94,42117517,BINA,MEHTA,OH443072432AK1XXXXAVEX400,1AKRON GENERAL AVE,AKRON,FL,190462852,,3303444800,1659556892
95,443072432,MEHTA,BINA,OH443072432AK1XXXXAVEX400,1 AKRON GENERAL AVE,MIAMI,OH,42104028,4183529340,3303445487,
96,42104028,BINA,FALCONE,OH443072432AK1XXXXAVEX400,,,NY,441252933,483529340,3303446000,1831193606
97,,,TATE,PA189511696QU3000XDRXX400,1 AKRON GENERAL AVE,MORENO VALLEY,,43072432,4183529340,3303446500,1831193606
98,42239279,MEHTA,BINA,,,ARON,OH,,4183529340,3303446525,1326006156
99,443072432,BINA,,O443072432AK1XXXXAVEX400,,ARON,OH,42104028,483529340,3303446699,
100,4104028,BNA,MHTA,OH443072432AK1XXXXAVEX400,1 AKRON GENERAL AVE,,O,43072432,4183529340,3303447200,1922177542
101,42308066,,,O443072432AK1XXXXAVEX400,26900 CEDAR RD,AKRON,O,443072432,4183529340,3303447708,1780697367
102,,,,,,,,443072432,,3303845050,131193606
103,443072432,,PATIL,,1AKRON GENERAL AVE,AKRON,,42104028,483529340,3306658270,1831193606
104,42284077,,PIZNER,,19300 SW 65TH AVE,TALATIN,OR,751102489,648188250,5034134330,1871591727
105,42107302,DAVID,PEIZNER,OR970627706TU19300AVEX400,,TALATIN,O,,3870405483,5036922500,1417093758
106,4104051,DVID,PIZNER,,22 BRAMHALL ST,,OR,972271623,6709798333,5034134505,1659472728
107,4104051,PEIZNER,DAVID,IL622692988SH1404XSTXX300,201 N GANTENBEIN AVE,LA PINE,OR,,,5034138258,1245235233
108,972272000,DVID,JOHNSON,,51 N GRAHAM ST,,IL,42104051,244144004,5034134488,1801835228
109,4104051,DVID,,,601 JOHN ST,,,92272000,24144004,5034134710,1245235233
110,4104408,SAMEER,,WV263309009BR527XXDRXX400,2075 UNIVERSITY PARK BLVD,,FL,837025511,8921911587,8013875600,1881634996
111,,MICHAEL,WEBB,UT840411611LA2075XBLVD400,2075 UNIVERSITY PARK BLVD,,U,,8022904473,8013876200,1881634996
112,,MCHAEL,WBB,NJ080342600CH1XXXXRDXX300,330 MOUNT AUBURN ST,LYTON,UT,481090999,1850203555,8017796200,
113,42104408,MCHAEL,,U840411611LA2075XBLVD400,275 UNIVERSITY PARK BLVD,LAYTON,MT,,150209420,8017796300,1770501140
114,42104408,MCHAEL,WEBB,UT847902123ST1380XDRXX500,,S GEORGE,UT,489121811,,4352511000,1881634996
115,4104408,,WBB,U847902123ST1380XDRXX500,180 E MEDICAL CTR DR,S GEORGE,UT,331361005,,4352512420,1659472728
116,42246829,,WBB,PA152153035AS241XXRDXX302,,,U,257013655,,4352512600,1881634996
117,,MCHAEL,WEBB,UT847902123ST1380XDRXX500,,,UT,,1850209420,4352512650,1881634996
118,42310153,,WEBB,U847902123ST1380XDRXX500,1380 E MEDICAL CTR DR,S GEORGE,UT,,,4352512740,181634996
119,42104408,WEBB,MICHAEL,UT847902123ST1380XDRXX500,1380 E MEDICAL CTR DR,,UT,87902123,150209420,4356884600,
120,847902123,MICHAEL,WBB,,11370 ANDERSON ST,,UT,42104408,6103725031,4356884770,1770501140
121,,,,UT847902123ST1380XDRXX500,1380 E MEDICAL CTR DR,ST GEORGE,U,87902123,1850209420,8012256246,
122,42251324,,SHOLEVAR,WI530513518MEW180NRDXX400,,MNOMONEE FALLS,,,268384371,2622500950,1376527739
123,42104515,LYNDA,SROTTMANN,WI530513518MEW180NRDXX400,,,WI,,,2622511000,170534455
124,4104515,,STROTTMANN,CA956613088RO3XXXXDRXX400,W80N8045 TOWN HALL RD,,WI,50513518,,2622532700,1013009125
125,,JAMES,,FL331361005MI1611XEXXX600,W180N8000 TOWN HALL RD,,W,152132536,3678760063,2622552500,
126,42220071,BRET,GOSHEN,WI530959274WE3200XRDXX400,3200 PLEASANT VALLEY RD,WST BEND,NY,50959274,268384371,2623345533,
127,,JAMES,STROTTMANN,W530959274WE3200XRDXX400,3200 PLEASANT VALLEY RD,WEST BEND,WI,530959274,268384371,2628367300,
128,42104515,ROBERT,,W530959274WE3200XRDXX400,3200 PLEASANT VALLEY RD,WST BEND,NY,50959274,2668384371,2628368391,1326068271
129,,DVID,,MT599013129KA320XXLNXX300,1227 E RUSHOLME ST,DVENPORT,FL,931101332,603829338,5634211000,148230832
130,4104580,DAVID,ANESTAD,,,,IA,331361003,6103829338,5634216610,1548230832
131,42253163,,AANESTAD,VA220423307FA3300XRDXX300,,PITTSBURGH,PA,,7214841436,5634211000,148230832
132,42207052,MIRIAM,ANESTAD,IA528041707DA1401XAVEX500,,DAVENPORT,MI,528041707,7214841436,5634212120,
133,926605139,PHAM,JUSTIN,,1 TORREY PINES LN,NWPORT BEACH,CA,42104754,2062318975,4077384085,
134,,JUSTIN,,C926605139NE10XXXLNXX400,,PITTSBURGH,,96605139,1052309424,6622328100,121040866
135,,JSTIN,PHAM,AZ852495807CH4300XPLXX400,1 TORREY PINES LN,,C,441950001,7719877737,7136217436,1821040866
136,926605139,,,CA926605139NE10XXXLNXX400,10 TORREY PINES LN,NEWPORT BEACH,,42104754,6305731118,8328768616,
137,42288292,PHAM,JUSTIN,,,,CA,,1153591763,9724972076,121040866
138,,LYNDA,HART,M386523319NE452XXSTXX400,,NEW ALBANY,MA,605151500,5193610228,6625343724,1942231162
139,42123887,JONES,CLYDE,MS386523319NE456XXSTXX400,9400 UNIVERSITY PKWY,,,,3274795109,6625347474,1477557064
140,4105066,CYDE,GOLDSTEIN,MS397052006CO255XXBLVD300,,MANHASSET,,397052006,3274795109,6622401412,1477557064
141,397052006,JONES,CLYDE,,,CLUMBUS,MS,42105066,5193610228,6622442288,177557064
142,42105801,,,NJ080439612VO100XXDRXX300,,PHOENIX,AZ,80544502,,4803424200,1720062540
143,4105801,JENIFER,SADAFORE,AZ850544502PH5777XBLVD401,,,AZ,80544502,712829930,4803422000,1720062540
144,42105801,JNIFER,SADAFORE,,,PHOENIX,AZ,80544502,712829930,8006030558,1316913064
145,42286403,STEVEN,,T371292248MU1725XPKWY400,125 MEDICAL CTR PKWY,,TN,,267549017,6156202320,
146,4106304,SEVEN,,TN371292248MU1725XPKWY400,1725 MEDICAL CTR PKWY,,T,441950001,,6158937736,1740234095
147,241537357,PUL,STRAUSBAUGH,,1400 NW 12 AVE,,PA,42106346,6507886231,5407723400,1336161736
148,42106346,,STRAUSBAUGH,VA241537357SA1802XDRXX300,,SALEM,V,,6507886231,5407723815,1538385737
149,,,KLINE,VA241537357SA1802XDRXX300,102 BRAEBURN DR,SLEM,,,6507886231,5409611590,119927134
150,4106437,ALLISON,PURCELL,SC294011113CH316XXSTXX300,,,SC,294011113,3072425123,8434021638,1932214152
151,294011113,STEVEN,SANSON,,316 CALHOUN ST,,,42106437,5193874824,8437208448,
152,42106437,,,SC295062769FL101XXSTXX500,316 CALHOUN ST,CHARLESTON,SC,24011113,5193874824,8437208490,
153,,ALLISON,SANSON,SC294011113CH316XXSTXX300,,CARLESTON,S,,,8437242450,
154,,SWANSON,ALLISON,S294011113CH316XXSTXX300,,,S,,593874824,8437242498,1316913064
155,42286718,ALISON,SANSON,SC294011113CH316XXSTXX300,36 CALHOUN ST,,PA,,6103725031,8437242842,116913064
156,294011113,,SWANSON,,12311 PERRY HWY,,CA,42106437,,8437242954,1316913064
157,42299315,ALISON,SWANSON,SC294011113CH316XXSTXX300,1611 NW 12 AVE,,SC,24011113,,8437891620,1316913064
158,42106437,SWANSON,ALLISON,FL331361002MI1475XAVEX400,500 DOYLE PARK DR,,SC,470258424,,8438848045,1316913064
159,4106437,ALISON,SANSON,SC294011113CH316XXSTXX300,,CARLESTON,,294011113,5193874824,8439588877,116913064
160,42243586,,,,275 EAGLE LANDING BLVD,N CHARLESTON,WV,24064074,593874824,8437891800,116913064
161,42106437,ALLISON,,SC294064074NX2075XBLVD400,,N CHARLESTON,S,,5193874824,8437975747,1134191794
162,42335267,ALLISON,DEMARCO,S294064074NX2075XBLVD400,2075 EAGLE LANDING BLVD,CHICAGO,SC,,,8438819158,1316913064
163,4106437,,,SC294077206CH615XXDRXX300,6100 S LOUISE AVE,MIAMI,SC,115013957,,8435716880,
164,42207052,SWANSON,ALLISON,SC294077206CH615XXDRXX300,,CHARLESTON,S,,5193874824,8438840302,116913064
165,,ALLISON,VAYANSKY,SC294077206CH615XXDRXX300,121 N NYES RD,CHARLESTON,NC,24077206,,8439582500,1720062540
166,,,SANSON,,65 WESLEY DR,CARLESTON,SC,,,8439582555,1316913064
167,4106437,ALISON,,,295 HENRY TECKLENBURG DR,BRIGHTON,SC,481090999,593874824,8434025035,1316913064
168,294145733,ALISON,TAYLOR,S294145733CH2095XDRXX400,295 HENRY TECKLENBURG DR,CHARLESTON,SC,42106437,,8437633360,116913064
169,294145733,,SANSON,MD212155216BA2401XAVEX400,675 N ST CLAIR,CHARLESTON,SC,42106437,,8437891892,
170,42299315,SWANSON,ALLISON,,10 WINGO WAY,M PLEASANT,CO,,5193874824,8434025283,116913064
171,42275125,ALISON,SWANSON,,180 WINGO WAY,M PLEASANT,,294641810,,8437891800,1316913064
172,294641810,,,SC294641810MT180XXWAYX300,,,,42106437,5193874824,8438812423,1316913064
173,,,PATEL,FL329552828RO110XXAVEX300,10 LONGWOOD AVE,DOWNEY,F,39552828,8820077878,3216362211,1053340406
174,329552828,,PTEL,F329552828RO110XXAVEX300,110 LONGWOOD AVE,ROCKLEDGE,CO,42107104,,4075900729,1093794729
175,4107104,,PATEL,FL335736806SU3862XBLVD500,200 LOTHROP ST,SN CITY CENTER,FL,335736806,,8.13E+13,1942231162
176,,BARATKUMAR,ANSARI,,,,FL,,,8136429299,1912966318
177,4107104,,,FL335797176RI10621RDXX400,10621 BIG BEND RD,RIVERVIEW,FL,35797176,2860470077,8.13E+13,1912966318
178,42107104,LAURA,PATEL,FL335797176RI10689RDXX400,10689 BIG BEND RD,RIVERVIEW,WA,35797176,,2813054657,1801835228
179,,GEORGE,PTEL,MT599013129KA310XXLNXX300,206 S LOIS AVE,TAMPA,FL,36295602,,8.13E+13,1912966318
180,4107104,BARATKUMAR,,,,TAMPA,,441226805,5395649586,8132869596,
181,42107104,PATEL,BHARATKUMAR,,300 HALKET ST,ODSMAR,FL,,4587573613,8.13E+13,1912966318
182,42215584,BARATKUMAR,PATEL,,,ODSMAR,F,146113201,820077878,8133697827,112966318
183,42104051,KTHERINE,RDDLE,NC282035812CH1000XBLVD300,100 BLYTHE BLVD,CHARLOTTE,PA,22035812,1850203555,7043550720,181707123
184,282035812,,,NC282035812CH1000XBLVD300,,CHARLOTTE,MD,42107302,3375449655,7043552000,
185,282035812,RIDDLE,KATHERINE,NC282035812CH1000XBLVD300,1000 BLYTHE BLVD,CARLOTTE,N,42107302,4587576814,7045125363,1881707123
186,,,,MI482301507GR468XXRDXX300,,CHARLOTTE,NC,923543450,,7049758408,1881707123
187,4107302,KTHERINE,,NC282042826CH1237XPLXX300,,GARFIELD HEIGHTS,N,606115975,3375449655,7043045760,1881707123
188,4107302,RIDDLE,KATHERINE,NC282042826CH1237XPLXX300,,NEWPORT NEWS,NC,282042826,4587576814,7043558816,1811912306
189,282042826,KATHERINE,,IL606115975CH675XXCLAI400,137 HARDING PL,,OH,42107302,,7043730212,
190,,KATHERINE,RDDLE,N282042826CH1237XPLXX300,1237 HARDING PL,,PA,22042826,1153234893,7044683055,181707123
191,282042826,RIDDLE,KATHERINE,NC282042826CH1237XPLXX300,1237 HARDING PL,CHARLOTTE,,42107302,1850203555,7044683100,1881707123
192,42107435,KOWALCHUK,ROMAN,,1255 PORTLAND AVE,ROCHESTER,IL,16212713,,5853365000,1992774087
193,42107435,RMAN,KWALCHUK,N146213001RO1425XAVEX300,1255 PORTLAND AVE,ROCHESTER,N,,3870767791,5854678346,
194,146213001,ROMAN,FENTON,N146213001RO1425XAVEX300,1425 PORTLAND AVE,,NY,42107435,24149474,5859223122,1417934381
195,4107435,RMAN,KWALCHUK,N146213001RO1425XAVEX300,,ROCHESTER,NY,146213001,1355232422,5859224000,1992774087
196,4107690,MRK,PRKER,ME041023134PO22XXXSTXX300,22 BRAMHALL ST,,PA,4023134,5799694063,2076620111,170583346
197,,BONNIE,PRKER,OH441950001CL9500XAVEX300,,,M,41023134,7517860588,2076622651,
198,4108128,,AKLILU,IL606123801CH1620XSTXX400,,CHICAGO,I,606123801,5496658874,3129423034,1174510622
199,4108128,,PROCK,IL606123801CH1620XSTXX400,120 W HARRISON ST,HUNTINGTON,MO,,5496658874,3129425092,
200,42108128,CHRISTOPHER,GOETZ,,,CHICAGO,I,180151000,5496658874,3129426800,1124004585
201,42108128,GOETZ,CHRISTOPHER,IL606123863CH1725XSTXX400,1725 W HARRISON ST,CHICAGO,IL,66123863,5496658874,3125632900,1124004585
202,,CHRISTOPHER,,IL606123863CH1725XSTXX400,,,CA,606123863,5496658874,3125633270,124004585
203,606123863,CRISTOPHER,,IL606123863CH1725XSTXX400,1725 W HARRISON ST,CHICAGO,NY,42108128,5496658874,3129423034,
204,,CRISTOPHER,GETZ,IL606123863CH1725XSTXX400,,,IL,,,3129425500,124004585
205,42207052,LARRY,,TX751102489CO400XXDRXX300,,CORSICANA,,606115975,1557260064,9036413800,1275540411
206,42295503,MELISSA,MCULLOUGH,T751102489CO400XXDRXX300,400 HOSPITAL DR,,TX,970627706,1557260064,9036413820,1275540411
207,,LARRY,,,400 HOSPITAL DR,CORSICANA,,71102489,1557260064,9036541171,
208,42118754,ALLEN,,TX751102489CO400XXDRXX300,400 HOSPITAL DR,,,751102489,,9036544565,1275540411
209,,DAWN,SRINGER,,800 E COLUMBIA ST,MSON,MI,,,5172448900,
210,4108672,DAWN,,,,MIAMI,,48541381,,5172448940,1558310771
211,,DWN,,FL326074144GA3450XRDXX300,1215 E MICHIGAN AVE,,,49121811,6709799166,5173641000,1558310771
212,42117517,DAWN,SRINGER,AL366172300MO2451XDRXX400,,LANSING,,489121811,143608372,5173642050,
213,42108672,SPRINGER,DAWN,MI489121811LA1215XAVEX400,1215 E MICHIGAN AVE,LANSING,,49121811,6709799166,5173642560,
214,,KENNETH,LETTVIN,M489121811LA1215XAVEX400,115 E MICHIGAN AVE,,MI,49121811,609799166,5173642616,1942231162
215,,SPRINGER,DAWN,MI489121811LA1215XAVEX400,6011 E WOODMEN RD,PITTSBURGH,IL,,,5173644340,158310771
216,,JAMES,,MI489121811LA1215XAVEX400,115 E MICHIGAN AVE,,FL,,,5173645300,1558310771
217,,DWN,SPRINGER,MI489121811LA1215XAVEX400,,LANSING,,180455671,609799166,5173645710,158310771
218,,DWN,,,115 E MICHIGAN AVE,LANSING,,489121811,6709799166,5174877100,1558310771
219,,DWN,SRINGER,MI489121897LA1200XAVEX400,24 ANTRIM COMMONS DR,,M,,609799166,5173645210,1558310771
220,489121897,DAWN,NELSON,MI489121897LA1200XAVEX400,9500 EUCLID AVE,,M,42108672,6709799166,5173645300,
221,,DWN,,,,,M,,6709799166,5173645490,1558310771
222,42109803,CRAIG,KINGSTEIN,,836 W WELLINGTON AVE,,N,,,5859223122,
223,42263527,PETER,KINGSTEIN,NY146213001RO1425XAVEX300,,ROCHESTER,N,,244149474,5859223864,134124456
224,4109803,,,NY146213001RO1425XAVEX300,,ROCHESTER,,16213001,1850203555,5859224000,1770511453
225,,KRINGSTEIN,PETER,NY146213011RO1425XAVEX300,125 PORTLAND AVE,RCHESTER,,609362000,24149474,5859229080,1134124456
226,146252658,,,N146252658RO30XXXDRXX300,3 HAGEN DR,RCHESTER,N,42109803,24149474,5852429450,
227,146252658,BRIDGET,,NY146252658RO30XXXDRXX300,,,MN,42109803,,5853382700,134124456
228,,ANDREW,,,30 HAGEN DR,ROCHESTER,N,,8022927342,5853811440,134124456
229,4110769,AGELA,,,601 JOHN ST,KLAMAZOO,M,490075341,244148633,2693416022,1386683217
230,42110769,AGELA,ENDERS,,61 JOHN ST,KALAMAZOO,MI,,,2693417762,1851328231
231,490075341,,,MI490075341KA601XXSTXX300,,LOMA LINDA,M,42110769,,2693418585,1922177542
232,4110769,ANGELA,ENDERS,MI490075341KA601XXSTXX300,61 JOHN ST,,AZ,490075341,24148633,2693418986,1386683217
233,,ANGELA,EDERS,M490075341KA601XXSTXX300,61 JOHN ST,KLAMAZOO,,490075341,,2693433939,1386683217
234,42110769,ENDERS,ANGELA,,,KALAMAZOO,M,,3274795109,2693497696,1386683217
235,42110769,ENDERS,ANGELA,,,SAINT LOUIS,MI,838146051,244148633,2694881524,
236,4110769,LYNDA,ENDERS,MI490075377KA601XXSTXX300,601 JOHN ST,KLAMAZOO,,,244148633,2693417500,1528098605
237,,,,,18500 KATY FWY,SAN JOSE,M,40075377,24148633,2693418383,1386683217
238,42212573,WLLIAM,FERRARI,A366081162MO3610XNXXX500,310 SPRINGHILL MEMORIAL DR N,MBILE,FL,36081162,717863731,2514103600,
